item,risk_pass,high_cv_pass,monitor_pass,pred_cv,pred_range_over_mean,cv_n_listings,cv_source,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,base_price,n_listings,avg_discount,median_discount,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,steam_discount_risk_score,risk_collected_at_utc,status,error,sort_by,collected_at_utc,currency,cap_hit,discount_sample_n,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_band_risk%,steam_daily_ret_3d,trade_days,steam_trade_currency,model_ready,has_summary,summary_ready,has_fit,fit_ready,monitor_pass_before_model_ready,tier,liquidity_score,liquidity_rank
SG 553 | Integrale (Battle-Scarred),True,True,True,0.2026,0.6596412195318156,62,summary,True,True,True,True,True,4.07,50,-0.0005147578801698,-0.0012077294685991,206,5.268238530781672,3.981948500132722,0.9597560975609756,4.12,0.1316113161131609,0.0243542354758401,0.0461586955203852,0.1371739130434781,0.1371739130434781,-0.0261488436619804,2026-05-22T00:24:21.512360+00:00,ok,,best_deal,2026-04-18T17:43:28.082708+00:00,,True,8,4.438750000000001,4.43875,1/1,4.1437,4.1,3.935,4.005,4.2233,4.4555,3.573,5.502,12.561237541327792,0.1222249329104658,7,3,True,True,True,True,True,True,B,0.5097583643122676,264.0
AWP | Atheris (Well-Worn),True,True,True,0.1021,1.3274453288203723,184,summary,True,True,True,True,True,4.35,50,-0.0023405942567098,-0.0012224938875304,1399,5.39033838207866,5.431329548482295,0.9456967213114754,27.98,-0.035221421215242,-0.0091615369175784,-0.0207780052895106,0.0926558497011102,0.0051238257899231,-0.0274119221188296,2026-05-22T00:35:45.035257+00:00,ok,,best_deal,2026-04-17T03:50:47.720674+00:00,,True,8,4.31,4.3,1/1,4.8791,4.88,4.615,4.716,4.979,5.18,4.335,5.509,11.580004509028294,-0.05745044773116,7,3,True,True,True,True,True,True,A,0.9256505576208178,41.0
StatTrak™ M4A4 | Tooth Fairy (Battle-Scarred),True,True,True,0.0872,0.30967877388200704,25,summary,True,True,True,True,True,7.66,22,-0.0112825068167388,-0.0013405042524173,165,2.869440459110479,6.275341525793765,0.9383200490496628,7.5,-0.0300611201197454,-0.0049246686172108,-0.027308994746598,0.0932355967078188,0.0,-0.0554475435603906,2026-05-22T01:23:30.941020+00:00,ok,,best_deal,2026-05-11T22:29:41.008630+00:00,,False,8,7.6675,7.58,1/1->1/1,8.0155,8.155,7.652,8.026,8.256,8.363,4.17,9.131,8.870313767076283,-0.0529777128242602,7,3,True,True,True,True,True,True,B,0.4969795539033457,268.0
StatTrak™ Desert Eagle | Light Rail (Field-Tested),True,True,True,0.0936,0.4384799362211003,97,summary,True,True,True,True,True,3.67,50,-0.0089313938196409,-0.0013812154696132,358,9.415752554022868,5.63297396544419,0.943347537878788,7.16,-0.0450214387803715,-0.0136040144323906,-0.0510332502745206,0.2264903966076326,0.0,-0.0470273302990055,2026-05-22T01:11:26.564570+00:00,ok,,best_deal,2026-05-11T12:12:45.532332+00:00,,True,8,3.66375,3.63125,1/1,4.2482,4.224,3.9847,4.022,4.422,4.588,3.573,5.805,14.201308789605008,-0.0459305092812944,7,3,True,True,True,True,True,True,B,0.6886617100371747,168.0
AUG | Fleet Flock (Field-Tested),True,True,True,0.0633,0.18425799228759804,59,summary,True,True,True,True,True,13.04,43,-1.4471216263495237e-06,-0.0014905018500804,107,7.341907824222934,10.350635431021288,0.8978774831935946,2.488372093023256,-0.0455034809445202,-0.0142066398119231,,0.2290397774268742,0.0934656741108354,-0.0926553453623173,2026-05-22T00:19:59.794087+00:00,ok,,best_deal,2026-04-17T02:46:51.685730+00:00,,False,8,13.555,13.57625,1/1->1/1,13.062,13.239,11.887,12.859,13.818,14.1466,1.323,14.61,17.299035369774913,-0.0246424642464246,7,3,True,True,True,True,True,True,C,0.2818308550185874,388.0
StatTrak™ M4A1-S | Night Terror (Factory New),True,True,True,0.1858,0.5992194187716728,205,summary,True,True,True,True,True,5.56,50,-0.0106203494846222,-0.001763668430335,437,8.674241205059701,5.198107438282524,0.9469099276791584,8.74,-0.0473431424868491,-0.0034658859725295,-0.054071229076696,0.3055377720870678,0.0779449423815621,-0.0428302447298751,2026-05-22T01:19:56.347865+00:00,ok,,best_deal,2026-05-11T21:22:48.782371+00:00,,True,8,5.7225,5.6625,1/1,6.2138,6.084,5.761,5.761,6.3,6.711,4.106,16.58,15.288551289066271,0.0433330550221258,7,3,True,True,True,True,True,True,A,0.7369888475836431,142.0
MP7 | Abyssal Apparition (Battle-Scarred),True,True,True,0.1682,0.5422579961872485,74,summary,True,True,True,True,True,6.47,50,0.0033066201202217,-0.0021452120926672,731,3.889118742242454,3.624327678940841,0.963566794210614,14.62,0.0029503360104901,0.0029466579714614,,0.1465925804870075,0.0297434221277985,-0.009063036078361,2026-05-22T00:01:09.277201+00:00,ok,,best_deal,2026-04-18T05:21:32.467828+00:00,,True,8,7.645,7.67375,1/1,6.0425,6.011,5.792,5.92,6.155,6.338,4.639,6.727,9.035995035167566,0.0208541875208541,7,3,True,True,True,True,True,True,A,0.824814126394052,95.0
AK-47 | Phantom Disruptor (Factory New),True,True,True,0.1761,0.9589686755582729,155,summary,True,True,True,True,True,39.68,50,0.0047945431244146,-0.0021834061135371,131,2.999419642130732,4.960161415422334,0.9505167469292788,2.62,-0.0339482209311665,-0.0011313013844869,-0.0321302986355065,0.1420890724163732,0.0019399717318402,-0.0336328996191454,2026-05-21T23:50:18.269048+00:00,ok,,best_deal,2026-04-17T00:53:05.621056+00:00,,True,8,40.82625,41.115,1/1,36.8738,36.962,35.133,36.083,37.189,37.566,29.774,57.787,6.598180822155568,-0.0283290696108792,7,3,True,True,True,True,True,True,C,0.3371282527881041,357.0
StatTrak™ AK-47 | Legion of Anubis (Field-Tested),True,True,True,0.0831,0.6959631268690556,76,summary,True,True,True,True,True,37.22,50,-0.0005911048299805,-0.0023891691000795,154,9.385510408144704,11.689846377602032,0.8831307508803817,3.08,0.0102023908154811,0.0047284699153848,-0.024651061115162,0.1975466304245946,0.0535898397225606,-0.1052763653442032,2026-05-22T00:25:19.332990+00:00,ok,,best_deal,2026-05-11T08:01:55.100467+00:00,,True,8,37.03375,37.01375,1/1,44.004,44.015,38.871,41.523,45.653,48.7548,34.761,53.547,22.461139896373066,-0.0303773884988525,7,3,True,True,True,True,True,True,B,0.4021840148698885,324.0
StatTrak™ AK-47 | Elite Build (Well-Worn),True,True,True,0.1795,3.3497892835641183,347,summary,True,True,True,True,True,4.21,50,0.0026700678087819,-0.0023894896712381,349,7.740447957839251,5.496541501976292,0.9446402653949824,6.98,-0.039136574541053,0.0011477651162717,,0.1761494856183077,0.0266638673105185,-0.0342552893839664,2026-05-22T00:04:03.228754+00:00,ok,,best_deal,2026-05-11T07:59:15.505803+00:00,,True,8,4.1762500000000005,4.1875,1/1,4.8576,4.823,4.556,4.636,5.012,5.18,3.747,8.25,12.845849802371538,0.0273943054357204,7,3,True,True,True,True,True,True,B,0.6742565055762081,176.0
AK-47 | Midnight Laminate (Battle-Scarred),True,True,True,0.0949,0.34881692924829943,65,summary,True,True,True,True,True,3.34,50,-0.0042854874585897,-0.0023990895469466,1151,4.978603194137554,4.559057981148442,0.9541103603603605,23.02,0.1147836538461539,0.0093619450487149,0.0271226654396004,0.1029649595687331,0.1029649595687331,-0.0222646072087363,2026-05-22T00:46:41.747343+00:00,ok,,best_deal,2026-04-17T00:48:28.790541+00:00,,True,8,3.75375,3.73875,1/1,3.5753,3.552,3.389,3.488,3.666,3.801,3.131,4.242,11.523508516767835,0.043894203714125,7,3,True,True,True,True,True,True,A,0.9065985130111525,51.0
StatTrak™ AWP | Duality (Minimal Wear),True,True,True,0.1457,0.39725759059745336,115,summary,True,True,True,True,True,10.62,50,-0.0007353619202064,-0.0027763283133548,210,5.479686456007687,3.6398155240128407,0.9632889546351084,4.2,-0.0189718964024245,-0.0020753517863005,-0.0384880663985998,0.2140908361418713,0.0478253891831166,-0.0228134502876388,2026-05-22T00:26:34.206501+00:00,ok,,best_deal,2026-05-11T10:10:39.237271+00:00,,True,8,13.285,13.27,1/1,12.2726,12.168,11.7213,11.849,12.5215,13.3,6.439,15.629,12.86361488193212,0.0502275408730827,7,3,True,True,True,True,True,True,B,0.5199814126394052,257.0
Glock-18 | Neo-Noir (Field-Tested),True,True,True,0.0717,0.2647750732152288,128,summary,True,True,True,True,True,40.51,50,-0.0036455164349182,-0.0027973729019703,60,5.990078454511695,6.198343495268693,0.9376191785341178,1.2,-0.0563423776462068,-0.005427189023428,,0.1064806978345013,0.0033515014049224,-0.058780497771161,2026-05-22T00:43:33.903057+00:00,ok,,best_deal,2026-04-17T19:12:55.213281+00:00,,True,8,40.86125,40.71125,1/1,45.759,45.4675,42.6312,44.16,46.901,49.411,37.415,59.547,14.816320286719556,0.0033627717391304,7,3,True,True,True,True,True,True,C,0.07411710037174721,498.0
AK-47 | Nouveau Rouge (Field-Tested),True,True,True,0.1244,0.440831985834353,277,summary,True,True,True,True,True,15.76,50,-0.0171427382581651,-0.0028256746364777,787,4.250535823135763,2.28748959487183,0.9767115974909916,15.74,-0.0440872708494708,-0.0039445600034198,-0.0328482669038723,0.1481531501114188,0.0,-0.0155425251337385,2026-05-22T01:58:04.298043+00:00,ok,,best_deal,2026-04-17T00:50:36.186748+00:00,,True,8,16.2475,15.97625,1/1,15.2569,14.986,14.637,14.8115,15.46,16.265,14.058,33.605,10.670581835104118,-0.0201799655948128,7,3,True,True,True,True,True,True,A,0.8401486988847584,87.0
MP7 | Fade (Field-Tested),True,True,True,0.1077,0.42481668236641357,175,summary,True,True,True,True,True,8.99,50,-8.654459235293843e-05,-0.0028956568257879,258,3.002613786101576,2.867604173417141,0.9710516273237748,5.16,-0.0229656040268455,0.004451298035098,-0.0433235918754024,0.2278630460448641,0.0268326714607706,-0.0129709720832358,2026-05-22T00:20:25.468082+00:00,ok,,best_deal,2026-04-18T05:29:30.908809+00:00,,True,8,10.815,10.81625,1/1,9.2586,9.1715,8.906,9.067,9.345,9.581,7.809,13.86,7.290519084958838,0.0137090632140135,7,3,True,True,True,True,True,True,B,0.5813197026022305,226.0
StatTrak™ Zeus x27 | Olympus (Field-Tested),True,True,True,0.1559,1.2396185788988006,139,summary,True,True,True,True,True,5.97,50,-0.0035313044209603,-0.0029655632847327,289,7.420722713864316,5.438790560471978,0.945158791634392,5.78,-0.0512101534828807,-0.0074837695737664,-0.0391098076372519,0.1497122414061285,0.0059884896562452,-0.0412946161483388,2026-05-22T00:42:32.691009+00:00,ok,,best_deal,2026-05-12T19:49:57.723303+00:00,,True,8,7.09625,7.07375,1/1,6.5088,6.455,6.101,6.326,6.809,6.938,3.894,8.329,12.85951327433628,0.0060245677177062,7,3,True,True,True,True,True,True,B,0.6194237918215613,205.0
StatTrak™ FAMAS | Rapid Eye Movement (Minimal Wear),True,True,True,0.1651,0.37848584399153723,29,summary,True,True,True,True,True,7.35,33,0.0001780113655192,-0.0032527881040892,168,6.471780426642859,7.572166305978274,0.9235137635900994,5.090909090909091,-0.0567331013392387,-0.0010018715841236,-0.0206274912385218,0.1210732252655114,0.0598099496925656,-0.0598500093434115,2026-05-22T00:17:09.975573+00:00,ok,,best_deal,2026-05-11T14:09:06.052361+00:00,,False,8,9.585,9.61,1/1->1/1,8.7333,8.646,7.9847,8.386,8.9512,9.657,5.509,13.093,19.148546368497588,0.0636147443519619,7,3,True,True,True,True,True,True,B,0.4704925650557621,288.0
AWP | Mortis (Factory New),True,True,True,0.2097,0.6618458625795886,141,summary,True,True,True,True,True,25.77,50,-0.0004850454988203,-0.0032987319872566,138,3.731767960638052,6.476860849923838,0.9358230318802864,2.76,0.0648844460748347,0.0048801006924716,0.0071586826989116,0.0776816087499461,0.0609309736037548,-0.0537498970995054,2026-05-22T00:23:53.752774+00:00,ok,,best_deal,2026-04-17T04:48:54.309370+00:00,,True,8,25.8475,25.83625,1/1,22.8444,23.055,21.5754,22.3705,23.223,23.474,17.243,34.011,8.311008387175859,0.0047157566842606,7,3,True,True,True,True,True,True,B,0.35734200743494426,347.0
MAG-7 | Justice (Field-Tested),True,True,True,0.1166,0.38716814159292035,55,summary,True,True,True,True,True,5.86,50,-0.0039162111984727,-0.0033058212506932,243,8.285910824838975,6.491151272590826,0.9355679702048416,4.86,0.0115259740259738,0.0041948947953753,,0.1389825068207349,0.0113946397047022,-0.0534697716040191,2026-05-22T00:44:55.538243+00:00,ok,,best_deal,2026-04-18T03:26:46.039827+00:00,,True,8,6.8175,6.7875,1/1,6.3964,6.444,6.0288,6.14,6.67,6.918,5.038,7.436,13.901569632918514,-0.0357474466109563,7,3,True,True,True,True,True,True,B,0.5604089219330854,237.0
SG 553 | Dragon Tech (Factory New),True,True,True,0.2385,0.6125451384245018,158,summary,True,True,True,True,True,3.02,50,-0.0075450080203211,-0.0033898305084745,621,8.291598951941893,4.112633080163183,0.9574759945130316,12.42,-0.0643488868557486,-0.0139246953362205,-0.0670765371030809,0.2676010430247719,0.052477183833116,-0.0261162885052934,2026-05-22T01:04:10.661787+00:00,ok,,best_deal,2026-04-18T17:38:02.458831+00:00,,True,8,3.0075,2.9850000000000003,1/1,3.0151,2.916,2.792,2.9,3.15,3.279,2.266,15.879,16.15203475838281,0.0553835569315446,7,3,True,True,True,True,True,True,A,0.8029739776951673,107.0
M4A1-S | Nightmare (Battle-Scarred),True,True,True,0.4215,2.741113537809008,85,summary,True,True,True,True,True,8.49,50,-0.0109617974033434,-0.003579258166768,388,8.97714613279687,9.604464778221226,0.905832449628844,7.76,0.1240081614146453,0.0247688178462414,0.050616736575326,0.1385639370713998,0.1385639370713998,-0.088156363062194,2026-05-22T01:21:42.147079+00:00,ok,,best_deal,2026-04-17T22:12:38.960518+00:00,,True,8,8.49875,8.40625,1/1,9.2457,9.43,8.542,8.81,9.64,9.763,8.245,9.916,13.20613907005419,0.0287374208942836,7,3,True,True,True,True,True,True,A,0.7118959107806692,156.0
Galil AR | Chromatic Aberration (Minimal Wear),True,True,True,0.0652,0.3357182823605043,116,summary,True,True,True,True,True,7.97,50,0.0023481567317717,-0.003627569528416,302,10.937814224744702,9.446294103188608,0.9055465564430544,6.04,-0.0601612128329682,0.0064661162484988,,0.1101329092354877,0.0461206406906736,-0.0751633311172721,2026-05-22T00:05:34.212420+00:00,ok,,best_deal,2026-04-17T17:15:23.876125+00:00,,True,8,8.1625,8.18125,1/1,8.9506,8.9515,8.106,8.471,9.45,9.834,6.65,11.784,19.30596831497329,-0.0394980905619202,7,3,True,True,True,True,True,True,B,0.6328996282527881,197.0
USP-S | Kill Confirmed (Field-Tested),True,True,True,0.0971,0.9240742480572294,217,summary,True,True,True,True,True,70.61,50,-0.0055709569192974,-0.0037416532459351,67,7.587629354796643,5.627244816917777,0.9429608180037728,1.34,0.0473042914333461,0.004080310114442,,0.1377238734876631,0.0721158426217014,-0.0544590879402723,2026-05-22T00:53:52.351454+00:00,ok,,best_deal,2026-04-19T07:50:46.882896+00:00,,True,8,75.28,74.85,1/2,84.361,83.227,78.4798,81.26,87.661,90.4576,70.835,115.863,14.198266971704935,-0.0355013954770464,7,3,True,True,True,True,True,True,C,0.1045539033457249,485.0
AWP | LongDog (Field-Tested),True,True,True,0.0967,0.29424055540360117,158,summary,True,True,True,True,True,196.74,50,-0.00541243050619,-0.0037810629790921,51,2.6745822629213283,1.557277440415295,0.984255165774718,1.02,-0.0216323932115883,0.0057596600850339,-0.0165281491843102,0.1229838080678875,0.0268885016334553,-0.0148781775214104,2026-05-22T00:52:59.184110+00:00,ok,,best_deal,2026-04-17T04:42:32.812285+00:00,,True,8,202.53625,201.46125,1/1,221.6047,219.183,215.732,218.878,224.805,229.197,210.019,246.386,6.0761346668188905,0.0238752572568095,7,3,True,True,True,True,True,True,C,0.012778810408921933,536.0
AK-47 | Frontside Misty (Field-Tested),True,True,True,0.1003,0.5206359233522848,400,summary,True,True,True,True,True,17.95,50,-0.0023843218392521,-0.0038859678527142,894,3.5141403979432155,2.598926894701542,0.9738384359322988,17.88,0.0055710306406684,0.0021537385672048,-0.0123980698286189,0.0866237851542327,0.0143668716841166,-0.0028535509870265,2026-05-22T00:36:16.867489+00:00,ok,,best_deal,2026-04-17T00:41:16.957145+00:00,,True,8,19.74375,19.70625,1/1,21.4704,21.329,20.771,21.073,21.8275,22.162,20.375,35.34,6.478686936433406,-0.0155303905708343,7,3,True,True,True,True,True,True,A,0.8643122676579925,74.0
StatTrak™ AK-47 | Phantom Disruptor (Field-Tested),True,True,True,0.1134,0.9136693553816944,72,summary,True,True,True,True,True,14.66,50,-0.0010122113739164,-0.0040927694406548,264,5.612101917967921,4.54718694302144,0.9542981072555206,5.28,0.0847360257367726,0.0149484935633244,,0.1033788793560005,0.1033788793560005,-0.0305248879293868,2026-05-22T00:28:48.178179+00:00,ok,,best_deal,2026-05-11T08:03:22.045703+00:00,,True,8,14.64,14.625,1/1,17.8418,17.752,16.9407,17.298,18.2993,18.882,15.979,19.599,10.88062863612417,0.0702868155537921,7,3,True,True,True,True,True,True,B,0.5924721189591078,219.0
StatTrak™ M4A1-S | Black Lotus (Field-Tested),True,True,True,0.0872,0.6961520038320294,190,summary,True,True,True,True,True,15.56,50,0.0041477202464822,-0.0041447177067511,580,2.348259627286076,2.1018658831422643,0.978917445031038,11.6,-0.027903253473612,-0.001659857532007,-0.030458594881359,0.1265807893653313,0.0,0.0051364723174108,2026-05-21T23:55:07.564774+00:00,ok,,best_deal,2026-05-11T18:50:37.827274+00:00,,True,8,18.45,18.60875,1/1,17.2894,17.237,16.8736,17.039,17.445,18.028,5.449,24.345,6.676923432854806,-0.0048000936603639,7,3,True,True,True,True,True,True,A,0.7955390334572491,111.0
Desert Eagle | Conspiracy (Factory New),True,True,True,0.1611,1.0388288065164148,400,summary,True,True,True,True,True,21.3,50,-0.0069309352218202,-0.0042979942693409,195,7.245957594515645,9.54309350942367,0.9050137786369432,3.9,0.1249270023808453,0.0190885186416893,0.0277596732702793,0.1478316428400286,0.1112131618880281,-0.0885579487154866,2026-05-22T01:01:46.589353+00:00,ok,,best_deal,2026-04-17T06:52:43.065923+00:00,,True,8,21.02625,20.8825,1/1,24.1997,24.313,22.0036,23.2885,25.042,25.6958,17.774,44.142,15.25721393240412,0.0168927150166491,7,3,True,True,True,True,True,True,B,0.47815985130111527,282.0
MP7 | Armor Core (Factory New),True,True,True,0.1838,0.6029008425786366,65,summary,True,True,True,True,True,4.73,39,0.0050221284560376,-0.0043478260869564,280,6.716818914562057,6.1219006678437085,0.9382381413359148,7.17948717948718,-0.0314285714285714,0.0197435130455318,-0.0895113293257947,0.5634218289085546,0.0803834808259585,-0.0379423567017858,2026-05-21T23:48:16.106545+00:00,ok,,best_deal,2026-04-18T05:24:05.147100+00:00,,False,8,4.555,4.577500000000001,1/1->1/1,2.6054,2.5825,2.423,2.535,2.71,2.807,1.329,3.04,14.73861978966761,0.0264950794852383,7,3,True,True,True,True,True,True,B,0.6319702602230483,198.0
StatTrak™ XM1014 | XOXO (Field-Tested),True,True,True,0.1383,0.39432176656151413,43,summary,True,True,True,True,True,4.35,43,-0.0060752460195631,-0.0043795171125241,85,11.94973402204919,8.781127129750974,0.9103855232100708,1.976744186046512,-0.0207577589681579,-0.0131445272324916,,0.1757563284626466,0.0,-0.0844116870357072,2026-05-22T00:56:18.101955+00:00,ok,,best_deal,2026-05-12T18:33:50.714090+00:00,,False,8,4.64875,4.62125,1/1->1/1,5.1884,5.084,4.6284,4.859,5.479,5.7014,4.194,7.258,20.680749363965763,-0.1131593356451907,7,3,True,True,True,True,True,True,C,0.21631040892193307,421.0
XM1014 | XOXO (Minimal Wear),True,True,True,0.126,0.4086735585518975,132,summary,True,True,True,True,True,6.62,50,-0.0007559790680182,-0.0044215396646103,147,9.771900121315536,8.465425070989586,0.9143049932523616,2.94,-0.0402213524092319,0.0034081256674841,,0.2645197581212208,0.0,-0.0735003053414025,2026-05-22T00:26:52.510121+00:00,ok,,best_deal,2026-04-19T09:57:14.580698+00:00,,True,8,6.78625,6.78125,2/2,7.5011,7.41,6.775,7.12,7.853,8.419,5.78,10.045,21.91678553812108,-0.0944861836240926,7,3,True,True,True,True,True,True,B,0.383596654275093,333.0
Desert Eagle | Code Red (Minimal Wear),True,True,True,0.0968,0.8036364461876164,76,summary,True,True,True,True,True,58.41,50,-0.005291510915617,-0.004514286503252,53,7.943135116502272,6.910497835176227,0.9305665447488244,1.06,-0.0147314513324692,-0.0090030134271068,,0.1552443289376583,0.0,-0.0681191448599962,2026-05-22T00:52:07.390273+00:00,ok,,best_deal,2026-04-17T06:52:30.586608+00:00,,True,8,58.44,58.13625,1/1,67.3034,66.985,62.334,64.168,69.514,72.6086,42.374,88.239,15.266093540593776,-0.0973543594421999,7,3,True,True,True,True,True,True,C,0.023001858736059477,532.0
M4A1-S | Basilisk (Factory New),True,True,True,0.1164,0.43947291594035304,85,summary,True,True,True,True,True,58.37,50,-0.0054608229822394,-0.0047195622435021,55,3.8513326204902896,3.594678657052423,0.9641473604253704,1.1,-0.0748866976972072,-0.0119952560075754,-0.0433656959938132,0.1372867049535756,0.0,-0.0349632236580852,2026-05-22T00:53:41.392088+00:00,ok,,best_deal,2026-04-17T21:16:41.958216+00:00,,True,8,71.75625,71.4025,1/1,65.6526,65.825,63.465,64.699,67.2275,67.4258,60.421,69.464,6.032967468158141,-0.1024006893068305,7,3,True,True,True,True,True,True,C,0.03392193308550186,525.0
AK-47 | Bloodsport (Minimal Wear),True,True,True,0.0649,0.8156848077345448,256,summary,True,True,True,True,True,165.66,50,-0.0061325296057399,-0.0049732915822434,74,7.362910421753501,9.143621044408782,0.9090245460352224,1.48,0.09205282820072,0.0120112308614974,,0.0969006924812614,0.0969006924812614,-0.0896797064333034,2026-05-22T00:56:38.415910+00:00,ok,,best_deal,2026-04-17T00:35:42.978310+00:00,,True,8,167.845,166.8275,1/1,185.3642,186.303,169.354,179.6898,193.338,200.1017,115.397,229.802,16.58772297994973,0.0500043572035466,7,3,True,True,True,True,True,True,C,0.1412639405204461,460.0
